Date,Zone_ID,Intake_Water_Liters,Treated_Water_Liters,Supplied_Water_Liters,Estimated_Usage_Liters,No_of_Connections,Avg_LPCD,Leakage_Liters,Leakage_Percent
2024-01-20,Z0108,104693,101028,98522,14250,178,80.06,84272,85.54
2024-01-20,Z0043,120254,116002,113759,12260,168,72.98,101499,89.22
2024-01-20,Z0026,115081,113660,108502,18416,170,108.33,90086,83.03
2024-01-20,Z0093,126358,122009,118137,20178,176,114.65,97959,82.92
2024-01-20,Z0024,118369,114313,111121,12273,178,68.95,98848,88.96
2024-01-20,Z0019,119001,117352,113888,17693,219,80.79,96195,84.46
2024-01-20,Z0088,90390,87871,81395,23578,279,84.51,57817,71.03
2024-01-20,Z0077,101569,99828,92913,11596,165,70.28,81317,87.52
2024-01-20,Z0040,125328,122557,119346,23677,249,95.09,95669,80.16
2024-01-20,Z0107,99121,96582,93670,17107,168,101.83,76563,81.74
2024-01-20,Z0008,107027,105601,103100,21689,290,74.79,81411,78.96
2024-01-20,Z0009,98921,96638,92520,20182,267,75.59,72338,78.19
2024-01-20,Z0111,120908,119618,113782,13721,171,80.24,100061,87.94
2024-01-20,Z0103,107303,103964,101209,20238,260,77.84,80971,80.0
2024-01-20,Z0061,95930,93624,85961,29271,296,98.89,56690,65.95
2024-01-20,Z0028,90507,88071,83496,26590,265,100.34,56906,68.15
2024-01-20,Z0029,101618,100060,94958,29815,297,100.39,65143,68.6
2024-01-20,Z0037,120979,119559,111911,18641,281,66.34,93270,83.34
2024-01-20,Z0074,127167,125226,119169,10684,154,69.38,108485,91.03
2024-01-20,Z0051,114495,110385,104670,25330,275,92.11,79340,75.8
2024-01-20,Z0098,97837,95536,88351,17147,171,100.28,71204,80.59
2024-01-20,Z0073,96411,93142,85219,12519,193,64.87,72700,85.31
2024-01-20,Z0083,120225,116064,113372,16553,191,86.67,96819,85.4
2024-01-20,Z0053,118926,116448,114192,29111,244,119.31,85081,74.51
2024-01-20,Z0104,100073,96427,89218,20761,296,70.14,68457,76.73
2024-01-20,Z0045,96533,94952,91217,29278,277,105.7,61939,67.9
2024-01-20,Z0105,101927,98282,96264,26200,234,111.97,70064,72.78
2024-01-20,Z0089,99316,94331,89677,27633,232,119.11,62044,69.19
2024-01-20,Z0069,97933,95553,87892,17585,181,97.16,70307,79.99
2024-01-20,Z0002,92080,89087,85540,22999,265,86.79,62541,73.11
2024-01-20,Z0046,97797,95936,93782,20883,209,99.92,72899,77.73
2024-01-20,Z0034,109878,107974,104705,27202,245,111.03,77503,74.02
2024-01-20,Z0025,116140,113956,111210,11974,195,61.41,99236,89.23
2024-01-20,Z0100,124493,120305,118035,19645,256,76.74,98390,83.36
2024-01-20,Z0091,112195,109685,103729,26890,288,93.37,76839,74.08
2024-01-20,Z0006,106555,105282,100976,14717,153,96.19,86259,85.43
2024-01-20,Z0062,116347,114926,107386,28366,260,109.1,79020,73.59
2024-01-20,Z0092,115785,112374,105699,21535,244,88.26,84164,79.63
2024-01-20,Z0059,103009,98742,91766,17279,241,71.7,74487,81.17
2024-01-20,Z0110,119793,116141,112668,14233,196,72.62,98435,87.37
2024-01-20,Z0068,109627,108245,104064,27409,255,107.49,76655,73.66
2024-01-20,Z0101,116025,111929,106673,28542,255,111.93,78131,73.24
2024-01-20,Z0018,99782,96996,90757,16360,257,63.66,74397,81.97
2024-01-20,Z0070,112366,107385,99587,12398,189,65.6,87189,87.55
2024-01-20,Z0065,99627,98404,96185,24821,224,110.81,71364,74.19
2024-01-20,Z0058,102466,99812,93284,11126,161,69.11,82158,88.07
2024-01-20,Z0067,127292,122559,117785,16834,176,95.65,100951,85.71
2024-01-20,Z0048,120916,118339,113215,19988,198,100.95,93227,82.35
2024-01-20,Z0031,101706,99353,94031,12556,209,60.08,81475,86.65
2024-01-20,Z0086,102070,100181,94327,17838,233,76.56,76489,81.09
2024-01-20,Z0052,90924,87754,83852,10631,174,61.1,73221,87.32
2024-01-20,Z0030,95506,93144,86271,16144,159,101.54,70127,81.29
2024-01-20,Z0080,125163,124135,122101,15012,189,79.43,107089,87.71
2024-01-20,Z0084,101781,99362,94692,25179,254,99.13,69513,73.41
2024-01-20,Z0032,126133,124545,119327,12465,196,63.6,106862,89.55
2024-01-20,Z0078,109522,107619,101533,11511,171,67.32,90022,88.66
2024-01-20,Z0005,98531,97357,93643,17103,256,66.81,76540,81.74
2024-01-20,Z0007,119122,117566,110311,18429,229,80.48,91882,83.29
2024-01-20,Z0012,101279,98923,93657,27543,238,115.73,66114,70.59
2024-01-20,Z0021,96477,92073,89057,19518,222,87.92,69539,78.08
2024-01-20,Z0039,96470,93408,90570,10319,159,64.9,80251,88.61
2024-01-20,Z0054,109880,107067,101588,15034,169,88.96,86554,85.2
2024-01-20,Z0047,104308,101857,97544,18399,215,85.58,79145,81.14
2024-01-20,Z0016,99706,97475,93830,28244,273,103.46,65586,69.9
2024-01-20,Z0014,128599,124600,119160,27852,279,99.83,91308,76.63
2024-01-20,Z0004,126824,125519,119983,19038,227,83.87,100945,84.13
2024-01-20,Z0015,116299,113610,110093,18600,164,113.42,91493,83.11
2024-01-20,Z0106,120063,115146,112727,21864,233,93.84,90863,80.6
2024-01-20,Z0056,92936,88074,81845,14146,173,81.77,67699,82.72
2024-01-20,Z0102,104318,100306,96856,16936,259,65.39,79920,82.51
2024-01-20,Z0013,117672,115119,109858,19956,295,67.65,89902,81.83
2024-01-20,Z0010,117281,112895,107380,30963,277,111.78,76417,71.17
2024-01-20,Z0094,128328,124165,119939,20511,299,68.6,99428,82.9
2024-01-20,Z0044,91079,88901,81110,22105,185,119.49,59005,72.75
2024-01-20,Z0066,110590,107406,100843,15651,171,91.53,85192,84.48
2024-01-20,Z0097,97235,95422,88054,27402,229,119.66,60652,68.88
2024-01-20,Z0087,111473,108442,106120,24642,245,100.58,81478,76.78
2024-01-20,Z0071,104287,101472,95969,34677,297,116.76,61292,63.87
2024-01-20,Z0112,122230,118577,114101,19690,258,76.32,94411,82.74
2024-01-20,Z0038,93340,88560,82317,29209,298,98.02,53108,64.52
2024-01-20,Z0085,91141,89292,86926,22949,289,79.41,63977,73.6
2024-01-20,Z0035,109281,107192,101151,22040,236,93.39,79111,78.21
2024-01-20,Z0090,124806,120946,114676,13273,195,68.07,101403,88.43
2024-01-20,Z0063,94683,93189,85956,22283,193,115.46,63673,74.08
2024-01-20,Z0095,124552,120042,114256,23365,203,115.1,90891,79.55
2024-01-20,Z0027,111650,110616,107618,19537,247,79.1,88081,81.85
2024-01-20,Z0023,128196,124611,117478,14805,176,84.12,102673,87.4
2024-01-20,Z0022,104892,102441,98690,19556,253,77.3,79134,80.18
2024-01-20,Z0096,111042,107056,102122,25871,228,113.47,76251,74.67
2024-01-20,Z0036,96869,92135,86789,14284,180,79.36,72505,83.54
2024-01-20,Z0041,110918,106115,98136,15982,232,68.89,82154,83.71
2024-01-20,Z0081,115274,112962,108000,20103,181,111.07,87897,81.39
2024-01-20,Z0082,103851,99913,93126,20963,184,113.93,72163,77.49
2024-01-20,Z0079,95296,91188,83458,11587,178,65.1,71871,86.12
2024-01-20,Z0033,103921,102795,95193,20203,244,82.8,74990,78.78
2024-01-20,Z0020,107575,103936,97547,18163,218,83.32,79384,81.38
2024-01-20,Z0064,105997,103631,100612,19846,238,83.39,80766,80.27
2024-01-20,Z0099,112837,109128,103049,21934,278,78.9,81115,78.71
2024-01-20,Z0075,110923,109239,103610,15306,236,64.86,88304,85.23
2024-01-20,Z0042,92887,89604,86142,17589,203,86.65,68553,79.58
2024-01-20,Z0057,126854,123593,117413,22821,203,112.42,94592,80.56
2024-01-20,Z0055,92841,90074,83894,28143,248,113.48,55751,66.45
2024-01-20,Z0049,96040,91480,87368,21975,276,79.62,65393,74.85
2024-01-20,Z0072,120341,118679,116053,20566,260,79.1,95487,82.28
2024-01-21,Z0017,121658,116712,109698,23516,233,100.93,86182,78.56
2024-01-21,Z0050,91375,89194,81486,18099,178,101.68,63387,77.79
2024-01-21,Z0060,90490,85761,77787,29206,280,104.31,48581,62.45
2024-01-21,Z0076,109680,106740,100332,26113,257,101.61,74219,73.97
2024-01-21,Z0003,121334,119416,115534,19453,258,75.4,96081,83.16
2024-01-21,Z0109,111292,107305,99720,13090,153,85.56,86630,86.87
2024-01-21,Z0001,93159,88205,80783,17440,168,103.81,63343,78.41
2024-01-21,Z0011,119351,117917,115236,29121,290,100.42,86115,74.73
2024-01-21,Z0108,111638,109565,102014,18435,235,78.45,83579,81.93
2024-01-21,Z0043,108771,105377,100684,25227,260,97.03,75457,74.94
2024-01-21,Z0026,119320,118076,113920,17378,235,73.95,96542,84.75
2024-01-21,Z0093,106184,101314,96734,17459,191,91.41,79275,81.95
2024-01-21,Z0024,118967,115808,108100,23419,264,88.71,84681,78.34
2024-01-21,Z0019,101440,98050,92319,14720,192,76.67,77599,84.06
2024-01-21,Z0088,102021,98345,94718,18635,286,65.16,76083,80.33
2024-01-21,Z0077,98219,94235,90250,22283,188,118.53,67967,75.31
2024-01-21,Z0040,120232,119175,115654,15723,160,98.27,99931,86.41
2024-01-21,Z0107,98488,95307,89905,9998,160,62.49,79907,88.88
2024-01-21,Z0008,129932,126335,123434,17028,168,101.36,106406,86.2
2024-01-21,Z0009,112444,110346,106669,20794,265,78.47,85875,80.51
2024-01-21,Z0111,92881,90690,83824,25384,214,118.62,58440,69.72
2024-01-21,Z0103,95622,90666,87288,20992,221,94.99,66296,75.95
2024-01-21,Z0061,107632,102897,95247,30336,267,113.62,64911,68.15
2024-01-21,Z0028,97036,93645,85777,15359,156,98.46,70418,82.09
2024-01-21,Z0029,112499,111347,106871,25155,210,119.79,81716,76.46
2024-01-21,Z0037,94603,90406,83820,29506,289,102.1,54314,64.8
2024-01-21,Z0074,109937,108593,104832,20782,259,80.24,84050,80.18
2024-01-21,Z0051,90220,87282,80464,22936,200,114.68,57528,71.5
2024-01-21,Z0098,97349,94827,89939,20268,195,103.94,69671,77.46
2024-01-21,Z0073,127344,123367,119496,31997,270,118.51,87499,73.22
2024-01-21,Z0083,114299,110380,106918,27983,274,102.13,78935,73.83
2024-01-21,Z0053,105905,104561,102517,26643,265,100.54,75874,74.01
2024-01-21,Z0104,124836,122179,114196,25948,224,115.84,88248,77.28
2024-01-21,Z0045,96191,93677,89079,13611,156,87.25,75468,84.72
2024-01-21,Z0105,104622,102621,99588,13152,160,82.2,86436,86.79
2024-01-21,Z0089,113283,112010,104959,13601,172,79.08,91358,87.04
2024-01-21,Z0069,117223,114444,107968,20992,260,80.74,86976,80.56
2024-01-21,Z0002,120024,118546,116031,17864,203,88.0,98167,84.6
2024-01-21,Z0046,91191,86599,81931,22228,246,90.36,59703,72.87
2024-01-21,Z0034,96297,93886,88606,14453,227,63.67,74153,83.69
2024-01-21,Z0025,98334,93652,86464,28886,241,119.86,57578,66.59
2024-01-21,Z0100,120966,116634,113847,27191,242,112.36,86656,76.12
2024-01-21,Z0091,128990,126309,123687,29267,259,113.0,94420,76.34
2024-01-21,Z0006,110225,105549,100977,20893,251,83.24,80084,79.31
2024-01-21,Z0062,129683,127746,122486,19010,196,96.99,103476,84.48
2024-01-21,Z0092,111598,109982,102855,23178,213,108.82,79677,77.47
2024-01-21,Z0059,90066,85499,79213,15433,156,98.93,63780,80.52
2024-01-21,Z0110,97533,93718,87102,19766,223,88.64,67336,77.31
2024-01-21,Z0068,128498,124966,119386,25991,284,91.52,93395,78.23
2024-01-21,Z0101,113849,108869,105682,16733,199,84.09,88949,84.17
2024-01-21,Z0018,102940,98601,96053,15645,201,77.84,80408,83.71
2024-01-21,Z0070,119769,115190,109103,15921,153,104.06,93182,85.41
2024-01-21,Z0065,114648,111293,109095,14250,153,93.14,94845,86.94
2024-01-21,Z0058,117777,114996,112425,12326,184,66.99,100099,89.04
2024-01-21,Z0067,107174,104536,100705,17097,185,92.42,83608,83.02
2024-01-21,Z0048,103798,98874,95700,27390,272,100.7,68310,71.38
2024-01-21,Z0031,90178,86934,80848,20720,181,114.48,60128,74.37
2024-01-21,Z0086,107118,103982,101184,20747,295,70.33,80437,79.5
2024-01-21,Z0052,97601,95814,91019,15427,165,93.5,75592,83.05
2024-01-21,Z0030,121926,120718,114130,17233,180,95.74,96897,84.9
2024-01-21,Z0080,97297,93585,88501,15175,166,91.42,73326,82.85
2024-01-21,Z0084,120329,116411,113680,16948,188,90.15,96732,85.09
2024-01-21,Z0032,91129,86683,83078,11600,179,64.81,71478,86.04
2024-01-21,Z0078,101970,98225,93055,21029,215,97.81,72026,77.4
2024-01-21,Z0005,119265,114607,109674,19796,185,107.01,89878,81.95
2024-01-21,Z0007,105187,102972,100648,11908,150,79.39,88740,88.17
2024-01-21,Z0012,95074,92325,88475,28264,239,118.26,60211,68.05
2024-01-21,Z0021,129867,127377,124484,29239,283,103.32,95245,76.51
2024-01-21,Z0039,124158,119769,113530,20719,235,88.17,92811,81.75
2024-01-21,Z0054,110863,107600,102168,27977,295,94.84,74191,72.62
2024-01-21,Z0047,125139,121053,114741,15157,250,60.63,99584,86.79
2024-01-21,Z0016,91515,87517,79931,12548,182,68.95,67383,84.3
2024-01-21,Z0014,125685,123050,118698,18841,161,117.03,99857,84.13
2024-01-21,Z0004,122728,120561,118451,32154,286,112.43,86297,72.85
2024-01-21,Z0015,111493,110262,102452,24493,225,108.86,77959,76.09
2024-01-21,Z0106,110039,105246,101491,22979,266,86.39,78512,77.36
2024-01-21,Z0056,122335,117764,114187,17819,266,66.99,96368,84.39
2024-01-21,Z0102,118350,115130,112158,16026,167,95.97,96132,85.71
2024-01-21,Z0013,123798,119572,114979,16165,257,62.9,98814,85.94
2024-01-21,Z0010,96691,91699,85086,23433,271,86.47,61653,72.46
2024-01-21,Z0094,107297,104035,99854,25916,272,95.28,73938,74.05
2024-01-21,Z0044,109581,106637,103175,23635,262,90.21,79540,77.09
2024-01-21,Z0066,105511,102133,96679,12498,171,73.09,84181,87.07
2024-01-21,Z0097,105474,101533,95980,27017,276,97.89,68963,71.85
2024-01-21,Z0087,103386,101197,93889,15089,174,86.72,78800,83.93
2024-01-21,Z0071,96221,92227,89540,19854,234,84.85,69686,77.83
2024-01-21,Z0112,111045,108838,104944,32810,293,111.98,72134,68.74
2024-01-21,Z0038,94922,92571,88760,23771,268,88.7,64989,73.22
2024-01-21,Z0085,122479,117682,110504,19010,299,63.58,91494,82.8
2024-01-21,Z0035,120022,116070,112426,14707,191,77.0,97719,86.92
2024-01-21,Z0090,126736,123020,120830,20645,223,92.58,100185,82.91
2024-01-21,Z0063,107719,106012,100906,17563,271,64.81,83343,82.59
2024-01-21,Z0095,110213,106929,104314,18985,272,69.8,85329,81.8
2024-01-21,Z0027,90463,86162,83196,24253,232,104.54,58943,70.85
2024-01-21,Z0023,110651,106493,100869,14809,178,83.2,86060,85.32
2024-01-21,Z0022,94938,92617,89928,12882,155,83.11,77046,85.68
2024-01-21,Z0096,95603,92391,84573,16960,187,90.7,67613,79.95
2024-01-21,Z0036,106766,103510,97700,33450,296,113.01,64250,65.76
2024-01-21,Z0041,101695,99283,95700,17324,157,110.35,78376,81.9
2024-01-21,Z0081,104559,101509,99138,20613,233,88.47,78525,79.21
2024-01-21,Z0082,128333,126723,124608,14402,234,61.55,110206,88.44
2024-01-21,Z0079,123214,120823,115499,26912,285,94.43,88587,76.7
2024-01-21,Z0033,119086,114920,107016,27045,226,119.67,79971,74.73
2024-01-21,Z0020,128737,126664,119851,14768,158,93.47,105083,87.68
2024-01-21,Z0064,95454,91304,87699,15099,226,66.81,72600,82.78
2024-01-21,Z0099,105386,102068,95411,14493,220,65.88,80918,84.81
2024-01-21,Z0075,114327,109665,103183,27444,251,109.34,75739,73.4
2024-01-21,Z0042,111181,107575,100507,15814,171,92.48,84693,84.27
2024-01-21,Z0057,128248,123311,120328,11972,150,79.82,108356,90.05
2024-01-21,Z0055,111991,110640,106916,22600,259,87.26,84316,78.86
2024-01-21,Z0049,100143,97864,93957,16933,262,64.63,77024,81.98
2024-01-21,Z0072,119424,115596,112572,19165,161,119.04,93407,82.98
2024-01-22,Z0017,126942,124683,120302,26316,261,100.83,93986,78.13
2024-01-22,Z0050,115464,111044,107939,17158,270,63.55,90781,84.1
2024-01-22,Z0060,117125,114135,106539,28599,283,101.06,77940,73.16
2024-01-22,Z0076,106374,101376,95601,11927,174,68.55,83674,87.52
2024-01-22,Z0003,117388,115468,108823,18986,290,65.47,89837,82.55
2024-01-22,Z0109,108445,107054,99578,11435,177,64.61,88143,88.52
2024-01-22,Z0001,105960,101321,96156,21248,212,100.23,74908,77.9
2024-01-22,Z0011,127203,123559,116707,17353,205,84.65,99354,85.13
2024-01-22,Z0108,104626,100070,95389,22053,260,84.82,73336,76.88
2024-01-22,Z0043,125967,122295,119357,15324,217,70.62,104033,87.16
2024-01-22,Z0026,113824,111977,109536,25503,216,118.07,84033,76.72
2024-01-22,Z0093,126993,122790,120194,16076,155,103.72,104118,86.62
2024-01-22,Z0024,96054,93549,90688,21729,243,89.42,68959,76.04
2024-01-22,Z0019,100832,98834,93103,10972,174,63.06,82131,88.22
2024-01-22,Z0088,91551,87685,79949,24913,231,107.85,55036,68.84
2024-01-22,Z0077,117812,115301,111565,20480,215,95.26,91085,81.64
2024-01-22,Z0040,129620,127171,119218,17170,194,88.51,102048,85.6
2024-01-22,Z0107,114426,110767,106046,22662,212,106.9,83384,78.63
2024-01-22,Z0008,99637,96339,91414,25684,263,97.66,65730,71.9
2024-01-22,Z0009,99824,96247,91873,35386,296,119.55,56487,61.48
2024-01-22,Z0111,113488,111594,109082,20450,202,101.24,88632,81.25
2024-01-22,Z0103,90215,86012,80681,17903,163,109.84,62778,77.81
2024-01-22,Z0061,100364,96211,92505,20876,200,104.38,71629,77.43
2024-01-22,Z0028,124335,121127,116796,13448,168,80.05,103348,88.49
2024-01-22,Z0029,100345,98217,92707,25037,241,103.89,67670,72.99
2024-01-22,Z0037,118899,114128,108475,20012,182,109.96,88463,81.55
2024-01-22,Z0074,95583,93782,86064,17429,272,64.08,68635,79.75
2024-01-22,Z0051,96001,92080,85513,17484,275,63.58,68029,79.55
2024-01-22,Z0098,99271,95599,90088,16963,248,68.4,73125,81.17
2024-01-22,Z0073,103329,99588,94568,23025,229,100.55,71543,75.65
2024-01-22,Z0083,96256,95028,92858,25074,275,91.18,67784,73.0
2024-01-22,Z0053,106678,105490,103065,12900,203,63.55,90165,87.48
2024-01-22,Z0104,113185,111267,106014,17793,177,100.53,88221,83.22
2024-01-22,Z0045,123266,120445,115636,11828,195,60.66,103808,89.77
2024-01-22,Z0105,127729,125904,120125,20133,234,86.04,99992,83.24
2024-01-22,Z0089,124886,121591,119446,27960,234,119.49,91486,76.59
2024-01-22,Z0069,103929,99083,91668,17389,214,81.26,74279,81.03
2024-01-22,Z0002,127333,122756,120564,26439,264,100.15,94125,78.07
2024-01-22,Z0046,129405,124517,122466,21785,256,85.1,100681,82.21
2024-01-22,Z0034,121601,118191,114371,21612,226,95.63,92759,81.1
2024-01-22,Z0025,125289,122420,117852,17612,236,74.63,100240,85.06
2024-01-22,Z0100,128650,126196,122329,26313,298,88.3,96016,78.49
2024-01-22,Z0091,97465,92959,88221,22612,240,94.22,65609,74.37
2024-01-22,Z0006,109583,106004,98474,24775,237,104.54,73699,74.84
2024-01-22,Z0062,102197,100358,98118,30334,284,106.81,67784,69.08
2024-01-22,Z0092,94631,92224,86722,23756,233,101.96,62966,72.61
2024-01-22,Z0059,114658,112677,106909,24408,240,101.7,82501,77.17
2024-01-22,Z0110,97995,96385,89716,21862,258,84.74,67854,75.63
2024-01-22,Z0068,112813,110825,105220,17697,170,104.1,87523,83.18
2024-01-22,Z0101,102746,98463,94290,17703,261,67.83,76587,81.22
2024-01-22,Z0018,118060,115538,110937,18653,236,79.04,92284,83.19
2024-01-22,Z0070,109041,106057,98395,16933,266,63.66,81462,82.79
2024-01-22,Z0065,92159,88710,82880,16075,177,90.82,66805,80.6
2024-01-22,Z0058,94368,92051,85558,13770,174,79.14,71788,83.91
2024-01-22,Z0067,117094,115110,111880,17056,190,89.77,94824,84.76
2024-01-22,Z0048,107517,103006,99705,12244,187,65.48,87461,87.72
2024-01-22,Z0031,118610,113971,110061,21300,224,95.09,88761,80.65
2024-01-22,Z0086,114466,110850,107345,10709,152,70.46,96636,90.02
2024-01-22,Z0052,114354,110169,106253,15785,248,63.65,90468,85.14
2024-01-22,Z0030,119491,115591,110043,16386,168,97.54,93657,85.11
2024-01-22,Z0080,125525,122569,120391,22376,265,84.44,98015,81.41
2024-01-22,Z0084,98683,93721,91661,20937,184,113.79,70724,77.16
2024-01-22,Z0032,99269,96566,91671,26023,275,94.63,65648,71.61
2024-01-22,Z0078,105323,104259,98576,18792,238,78.96,79784,80.94
2024-01-22,Z0005,128591,125373,119413,32116,296,108.5,87297,73.11
2024-01-22,Z0007,101962,100428,94966,18268,174,104.99,76698,80.76
2024-01-22,Z0012,94011,90271,84873,20941,222,94.33,63932,75.33
2024-01-22,Z0021,92155,89285,86281,20684,296,69.88,65597,76.03
2024-01-22,Z0039,111709,108072,100937,16469,229,71.92,84468,83.68
2024-01-22,Z0054,125474,124473,121440,23122,295,78.38,98318,80.96
2024-01-22,Z0047,114700,112596,107897,26205,274,95.64,81692,75.71
2024-01-22,Z0016,124629,122456,117536,14550,170,85.59,102986,87.62
2024-01-22,Z0014,98320,96883,90037,26923,245,109.89,63114,70.1
2024-01-22,Z0004,100740,96611,93390,19435,188,103.38,73955,79.19
2024-01-22,Z0015,120930,115945,113044,14481,159,91.08,98563,87.19
2024-01-22,Z0106,104380,100212,92814,12859,167,77.0,79955,86.15
2024-01-22,Z0056,95529,92021,85535,29786,274,108.71,55749,65.18
2024-01-22,Z0102,126686,124619,122593,13653,164,83.25,108940,88.86
2024-01-22,Z0013,96937,92769,90222,12407,158,78.53,77815,86.25
2024-01-22,Z0010,100860,99294,96591,21344,281,75.96,75247,77.9
2024-01-22,Z0094,128106,126922,121782,20215,292,69.23,101567,83.4
2024-01-22,Z0044,104201,99521,92578,20586,201,102.42,71992,77.76
2024-01-22,Z0066,98997,94295,88504,14457,154,93.88,74047,83.67
2024-01-22,Z0097,93225,88607,84481,33379,295,113.15,51102,60.49
2024-01-22,Z0087,125228,123683,115955,28047,242,115.9,87908,75.81
2024-01-22,Z0071,113110,109548,105469,26628,258,103.21,78841,74.75
2024-01-22,Z0112,93114,90188,87572,16587,244,67.98,70985,81.06
2024-01-22,Z0038,110028,106711,103508,13597,216,62.95,89911,86.86
2024-01-22,Z0085,125333,121159,116078,16428,259,63.43,99650,85.85
2024-01-22,Z0035,125398,121237,114916,15975,266,60.06,98941,86.1
